t0            x1            v2            p3            
+4.7071e-003  -4.6535e-003  -1.9781e+000  +1.4539e+007  
+4.7179e-003  -4.6748e-003  -1.9826e+000  +1.4538e+007  
+4.7286e-003  -4.6960e-003  -1.9871e+000  +1.4538e+007  
+4.7393e-003  -4.7174e-003  -1.9916e+000  +1.4538e+007  
+4.7500e-003  -4.7388e-003  -1.9961e+000  +1.4538e+007  
+4.7608e-003  -4.7602e-003  -2.0006e+000  +1.4537e+007  
+4.7715e-003  -4.7817e-003  -2.0051e+000  +1.4537e+007  
+4.7822e-003  -4.8032e-003  -2.0096e+000  +1.4537e+007  
+4.7929e-003  -4.8248e-003  -2.0141e+000  +1.4536e+007  
+4.8036e-003  -4.8464e-003  -2.0186e+000  +1.4536e+007  
+4.8144e-003  -4.8680e-003  -2.0231e+000  +1.4536e+007  
+4.8251e-003  -4.8898e-003  -2.0276e+000  +1.4535e+007  
+4.8358e-003  -4.9115e-003  -2.0321e+000  +1.4535e+007  
+4.8465e-003  -4.9333e-003  -2.0366e+000  +1.4535e+007  
+4.8573e-003  -4.9552e-003  -2.0411e+000  +1.4535e+007  
+4.8680e-003  -4.9771e-003  -2.0456e+000  +1.4534e+007  
+4.8787e-003  -4.9991e-003  -2.0501e+000  +1.4534e+007  
+4.8894e-003  -5.0211e-003  -2.0546e+000  +1.4534e+007  
+4.9001e-003  -5.0431e-003  -2.0591e+000  +1.4533e+007  
+4.9109e-003  -5.0652e-003  -2.0636e+000  +1.4533e+007  
+4.9216e-003  -5.0874e-003  -2.0682e+000  +1.4533e+007  
+4.9323e-003  -5.1096e-003  -2.0727e+000  +1.4532e+007  
+4.9430e-003  -5.1318e-003  -2.0772e+000  +1.4532e+007  
+4.9538e-003  -5.1541e-003  -2.0817e+000  +1.4532e+007  
+4.9645e-003  -5.1765e-003  -2.0862e+000  +1.4531e+007  
+4.9752e-003  -5.1989e-003  -2.0907e+000  +1.4531e+007  
+4.9859e-003  -5.2213e-003  -2.0952e+000  +1.4531e+007  
+4.9966e-003  -5.2438e-003  -2.0997e+000  +1.4530e+007  
+5.0074e-003  -5.2663e-003  -2.1042e+000  +1.4530e+007  
+5.0181e-003  -5.2889e-003  -2.1087e+000  +1.4530e+007  
+5.0288e-003  -5.3116e-003  -2.1132e+000  +1.4529e+007  
+5.0395e-003  -5.3342e-003  -2.1177e+000  +1.4529e+007  
+5.0503e-003  -5.3570e-003  -2.1222e+000  +1.4529e+007  
+5.0610e-003  -5.3797e-003  -2.1267e+000  +1.4528e+007  
+5.0717e-003  -5.4026e-003  -2.1312e+000  +1.4528e+007  
+5.0824e-003  -5.4254e-003  -2.1357e+000  +1.4528e+007  
+5.0931e-003  -5.4484e-003  -2.1402e+000  +1.4527e+007  
+5.1039e-003  -5.4713e-003  -2.1447e+000  +1.4527e+007  
+5.1146e-003  -5.4944e-003  -2.1492e+000  +1.4527e+007  
+5.1253e-003  -5.5174e-003  -2.1537e+000  +1.4526e+007  
+5.1360e-003  -5.5406e-003  -2.1582e+000  +1.4526e+007  
+5.1468e-003  -5.5637e-003  -2.1627e+000  +1.4526e+007  
+5.1575e-003  -5.5869e-003  -2.1672e+000  +1.4525e+007  
+5.1682e-003  -5.6102e-003  -2.1717e+000  +1.4525e+007  
+5.1789e-003  -5.6335e-003  -2.1762e+000  +1.4525e+007  
+5.1897e-003  -5.6569e-003  -2.1807e+000  +1.4524e+007  
+5.2004e-003  -5.6803e-003  -2.1852e+000  +1.4524e+007  
+5.2111e-003  -5.7037e-003  -2.1897e+000  +1.4524e+007  
+5.2218e-003  -5.7272e-003  -2.1942e+000  +1.4523e+007  
+5.2325e-003  -5.7508e-003  -2.1987e+000  +1.4523e+007  
+5.2433e-003  -5.7744e-003  -2.2032e+000  +1.4522e+007  
+5.2540e-003  -5.7980e-003  -2.2077e+000  +1.4522e+007  
+5.2647e-003  -5.8217e-003  -2.2121e+000  +1.4522e+007  
+5.2754e-003  -5.8455e-003  -2.2166e+000  +1.4521e+007  
+5.2862e-003  -5.8692e-003  -2.2211e+000  +1.4521e+007  
+5.2969e-003  -5.8931e-003  -2.2256e+000  +1.4521e+007  
+5.3076e-003  -5.9170e-003  -2.2301e+000  +1.4520e+007  
+5.3183e-003  -5.9409e-003  -2.2346e+000  +1.4520e+007  
+5.3290e-003  -5.9649e-003  -2.2391e+000  +1.4519e+007  
+5.3398e-003  -5.9889e-003  -2.2436e+000  +1.4519e+007  
+5.3505e-003  -6.0130e-003  -2.2481e+000  +1.4519e+007  
+5.3612e-003  -6.0371e-003  -2.2526e+000  +1.4518e+007  
+5.3719e-003  -6.0613e-003  -2.2571e+000  +1.4518e+007  
+5.3827e-003  -6.0855e-003  -2.2616e+000  +1.4518e+007  
+5.3934e-003  -6.1098e-003  -2.2661e+000  +1.4517e+007  
+5.4041e-003  -6.1341e-003  -2.2706e+000  +1.4517e+007  
+5.4148e-003  -6.1585e-003  -2.2751e+000  +1.4516e+007  
+5.4255e-003  -6.1829e-003  -2.2796e+000  +1.4516e+007  
+5.4363e-003  -6.2074e-003  -2.2841e+000  +1.4516e+007  
+5.4470e-003  -6.2319e-003  -2.2886e+000  +1.4515e+007  
+5.4577e-003  -6.2565e-003  -2.2931e+000  +1.4515e+007  
+5.4684e-003  -6.2811e-003  -2.2976e+000  +1.4514e+007  
+5.4792e-003  -6.3058e-003  -2.3021e+000  +1.4514e+007  
+5.4899e-003  -6.3305e-003  -2.3066e+000  +1.4514e+007  
+5.5006e-003  -6.3552e-003  -2.3111e+000  +1.4513e+007  
+5.5113e-003  -6.3800e-003  -2.3156e+000  +1.4513e+007  
+5.5220e-003  -6.4049e-003  -2.3201e+000  +1.4512e+007  
+5.5328e-003  -6.4298e-003  -2.3246e+000  +1.4512e+007  
+5.5435e-003  -6.4547e-003  -2.3291e+000  +1.4512e+007  
+5.5542e-003  -6.4797e-003  -2.3336e+000  +1.4511e+007  
+5.5649e-003  -6.5048e-003  -2.3381e+000  +1.4511e+007  
+5.5757e-003  -6.5299e-003  -2.3425e+000  +1.4510e+007  
+5.5864e-003  -6.5550e-003  -2.3470e+000  +1.4510e+007  
+5.5971e-003  -6.5802e-003  -2.3515e+000  +1.4509e+007  
+5.6078e-003  -6.6054e-003  -2.3560e+000  +1.4509e+007  
+5.6185e-003  -6.6307e-003  -2.3605e+000  +1.4509e+007  
+5.6293e-003  -6.6561e-003  -2.3650e+000  +1.4508e+007  
+5.6400e-003  -6.6814e-003  -2.3695e+000  +1.4508e+007  
+5.6507e-003  -6.7069e-003  -2.3740e+000  +1.4507e+007  
+5.6614e-003  -6.7323e-003  -2.3785e+000  +1.4507e+007  
+5.6722e-003  -6.7579e-003  -2.3830e+000  +1.4506e+007  
+5.6829e-003  -6.7834e-003  -2.3875e+000  +1.4506e+007  
+5.6936e-003  -6.8091e-003  -2.3920e+000  +1.4506e+007  
+5.7043e-003  -6.8347e-003  -2.3965e+000  +1.4505e+007  
+5.7151e-003  -6.8605e-003  -2.4010e+000  +1.4505e+007  
+5.7258e-003  -6.8862e-003  -2.4055e+000  +1.4504e+007  
+5.7365e-003  -6.9120e-003  -2.4100e+000  +1.4504e+007  
+5.7472e-003  -6.9379e-003  -2.4144e+000  +1.4503e+007  
+5.7579e-003  -6.9638e-003  -2.4189e+000  +1.4503e+007  
+5.7687e-003  -6.9898e-003  -2.4234e+000  +1.4502e+007  
+5.7794e-003  -7.0158e-003  -2.4279e+000  +1.4502e+007  
+5.7901e-003  -7.0419e-003  -2.4324e+000  +1.4502e+007  
+5.8008e-003  -7.0680e-003  -2.4369e+000  +1.4501e+007  
+5.8116e-003  -7.0941e-003  -2.4414e+000  +1.4501e+007  
+5.8223e-003  -7.1203e-003  -2.4459e+000  +1.4500e+007  
+5.8330e-003  -7.1466e-003  -2.4504e+000  +1.4500e+007  
+5.8437e-003  -7.1729e-003  -2.4549e+000  +1.4499e+007  
+5.8544e-003  -7.1992e-003  -2.4594e+000  +1.4499e+007  
+5.8652e-003  -7.2256e-003  -2.4639e+000  +1.4498e+007  
+5.8759e-003  -7.2520e-003  -2.4683e+000  +1.4498e+007  
+5.8866e-003  -7.2785e-003  -2.4728e+000  +1.4497e+007  
+5.8973e-003  -7.3051e-003  -2.4773e+000  +1.4497e+007  
+5.9081e-003  -7.3317e-003  -2.4818e+000  +1.4497e+007  
+5.9188e-003  -7.3583e-003  -2.4863e+000  +1.4496e+007  
+5.9295e-003  -7.3850e-003  -2.4908e+000  +1.4496e+007  
+5.9402e-003  -7.4117e-003  -2.4953e+000  +1.4495e+007  
+5.9509e-003  -7.4385e-003  -2.4998e+000  +1.4495e+007  
+5.9617e-003  -7.4653e-003  -2.5043e+000  +1.4494e+007  
+5.9724e-003  -7.4922e-003  -2.5088e+000  +1.4494e+007  
+5.9831e-003  -7.5191e-003  -2.5132e+000  +1.4493e+007  
+5.9938e-003  -7.5461e-003  -2.5177e+000  +1.4493e+007  
+6.0046e-003  -7.5731e-003  -2.5222e+000  +1.4492e+007  
+6.0153e-003  -7.6002e-003  -2.5267e+000  +1.4492e+007  
+6.0260e-003  -7.6273e-003  -2.5312e+000  +1.4491e+007  
+6.0367e-003  -7.6545e-003  -2.5357e+000  +1.4491e+007  
+6.0474e-003  -7.6817e-003  -2.5402e+000  +1.4490e+007  
+6.0582e-003  -7.7089e-003  -2.5447e+000  +1.4490e+007  
+6.0689e-003  -7.7362e-003  -2.5492e+000  +1.4489e+007  
+6.0796e-003  -7.7636e-003  -2.5536e+000  +1.4489e+007  
+6.0903e-003  -7.7910e-003  -2.5581e+000  +1.4488e+007  
+6.1011e-003  -7.8185e-003  -2.5626e+000  +1.4488e+007  
+6.1118e-003  -7.8460e-003  -2.5671e+000  +1.4487e+007  
+6.1225e-003  -7.8735e-003  -2.5716e+000  +1.4487e+007  
+6.1332e-003  -7.9011e-003  -2.5761e+000  +1.4486e+007  
+6.1439e-003  -7.9288e-003  -2.5806e+000  +1.4486e+007  
+6.1547e-003  -7.9565e-003  -2.5851e+000  +1.4485e+007  
+6.1654e-003  -7.9842e-003  -2.5895e+000  +1.4485e+007  
+6.1761e-003  -8.0120e-003  -2.5940e+000  +1.4484e+007  
+6.1868e-003  -8.0398e-003  -2.5985e+000  +1.4484e+007  
+6.1976e-003  -8.0677e-003  -2.6030e+000  +1.4483e+007  
+6.2083e-003  -8.0956e-003  -2.6075e+000  +1.4483e+007  
+6.2190e-003  -8.1236e-003  -2.6120e+000  +1.4482e+007  
+6.2297e-003  -8.1517e-003  -2.6165e+000  +1.4482e+007  
+6.2404e-003  -8.1797e-003  -2.6209e+000  +1.4481e+007  
+6.2512e-003  -8.2079e-003  -2.6254e+000  +1.4481e+007  
+6.2619e-003  -8.2360e-003  -2.6299e+000  +1.4480e+007  
+6.2726e-003  -8.2643e-003  -2.6344e+000  +1.4480e+007  
+6.2833e-003  -8.2925e-003  -2.6389e+000  +1.4479e+007  
+6.2941e-003  -8.3209e-003  -2.6434e+000  +1.4479e+007  
+6.3048e-003  -8.3492e-003  -2.6479e+000  +1.4478e+007  
+6.3155e-003  -8.3776e-003  -2.6523e+000  +1.4477e+007  
+6.3262e-003  -8.4061e-003  -2.6568e+000  +1.4477e+007  
+6.3370e-003  -8.4346e-003  -2.6613e+000  +1.4476e+007  
+6.3477e-003  -8.4632e-003  -2.6658e+000  +1.4476e+007  
+6.3584e-003  -8.4918e-003  -2.6703e+000  +1.4475e+007  
+6.3691e-003  -8.5204e-003  -2.6748e+000  +1.4475e+007  
+6.3798e-003  -8.5491e-003  -2.6792e+000  +1.4474e+007  
+6.3906e-003  -8.5779e-003  -2.6837e+000  +1.4474e+007  
+6.4013e-003  -8.6067e-003  -2.6882e+000  +1.4473e+007  
+6.4120e-003  -8.6355e-003  -2.6927e+000  +1.4473e+007  
+6.4227e-003  -8.6644e-003  -2.6972e+000  +1.4472e+007  
+6.4335e-003  -8.6934e-003  -2.7017e+000  +1.4472e+007  
+6.4442e-003  -8.7224e-003  -2.7061e+000  +1.4471e+007  
+6.4549e-003  -8.7514e-003  -2.7106e+000  +1.4470e+007  
+6.4656e-003  -8.7805e-003  -2.7151e+000  +1.4470e+007  
+6.4763e-003  -8.8096e-003  -2.7196e+000  +1.4469e+007  
+6.4871e-003  -8.8388e-003  -2.7241e+000  +1.4469e+007  
+6.4978e-003  -8.8681e-003  -2.7286e+000  +1.4468e+007  
+6.5085e-003  -8.8973e-003  -2.7330e+000  +1.4468e+007  
+6.5192e-003  -8.9267e-003  -2.7375e+000  +1.4467e+007  
+6.5300e-003  -8.9560e-003  -2.7420e+000  +1.4467e+007  
+6.5407e-003  -8.9855e-003  -2.7465e+000  +1.4466e+007  
+6.5514e-003  -9.0149e-003  -2.7510e+000  +1.4465e+007  
+6.5621e-003  -9.0445e-003  -2.7554e+000  +1.4465e+007  
+6.5728e-003  -9.0740e-003  -2.7599e+000  +1.4464e+007  
+6.5836e-003  -9.1036e-003  -2.7644e+000  +1.4464e+007  
+6.5943e-003  -9.1333e-003  -2.7689e+000  +1.4463e+007  
+6.6050e-003  -9.1630e-003  -2.7734e+000  +1.4463e+007  
+6.6157e-003  -9.1928e-003  -2.7778e+000  +1.4462e+007  
+6.6265e-003  -9.2226e-003  -2.7823e+000  +1.4461e+007  
+6.6372e-003  -9.2525e-003  -2.7868e+000  +1.4461e+007  
+6.6479e-003  -9.2824e-003  -2.7913e+000  +1.4460e+007  
+6.6586e-003  -9.3123e-003  -2.7958e+000  +1.4460e+007  
+6.6693e-003  -9.3423e-003  -2.8002e+000  +1.4459e+007  
+6.6801e-003  -9.3724e-003  -2.8047e+000  +1.4458e+007  
+6.6908e-003  -9.4025e-003  -2.8092e+000  +1.4458e+007  
+6.7015e-003  -9.4326e-003  -2.8137e+000  +1.4457e+007  
+6.7122e-003  -9.4628e-003  -2.8182e+000  +1.4457e+007  
+6.7230e-003  -9.4930e-003  -2.8226e+000  +1.4456e+007  
+6.7337e-003  -9.5233e-003  -2.8271e+000  +1.4456e+007  
+6.7444e-003  -9.5537e-003  -2.8316e+000  +1.4455e+007  
+6.7551e-003  -9.5841e-003  -2.8361e+000  +1.4454e+007  
+6.7658e-003  -9.6145e-003  -2.8405e+000  +1.4454e+007  
+6.7766e-003  -9.6450e-003  -2.8450e+000  +1.4453e+007  
+6.7873e-003  -9.6755e-003  -2.8495e+000  +1.4453e+007  
+6.7980e-003  -9.7061e-003  -2.8540e+000  +1.4452e+007  
+6.8087e-003  -9.7367e-003  -2.8585e+000  +1.4451e+007  
+6.8195e-003  -9.7674e-003  -2.8629e+000  +1.4451e+007  
+6.8302e-003  -9.7981e-003  -2.8674e+000  +1.4450e+007  
+6.8409e-003  -9.8289e-003  -2.8719e+000  +1.4449e+007  
+6.8516e-003  -9.8597e-003  -2.8764e+000  +1.4449e+007  
+6.8624e-003  -9.8905e-003  -2.8808e+000  +1.4448e+007  
+6.8731e-003  -9.9215e-003  -2.8853e+000  +1.4448e+007  
+6.8838e-003  -9.9524e-003  -2.8898e+000  +1.4447e+007  
+6.8945e-003  -9.9834e-003  -2.8943e+000  +1.4446e+007  
+6.9052e-003  -1.0014e-002  -2.8987e+000  +1.4446e+007  
+6.9160e-003  -1.0046e-002  -2.9032e+000  +1.4445e+007  
+6.9267e-003  -1.0077e-002  -2.9077e+000  +1.4445e+007  
+6.9374e-003  -1.0108e-002  -2.9122e+000  +1.4444e+007  
+6.9481e-003  -1.0139e-002  -2.9166e+000  +1.4443e+007  
+6.9589e-003  -1.0170e-002  -2.9211e+000  +1.4443e+007  
+6.9696e-003  -1.0202e-002  -2.9256e+000  +1.4442e+007  
+6.9803e-003  -1.0233e-002  -2.9301e+000  +1.4441e+007  
+6.9910e-003  -1.0265e-002  -2.9345e+000  +1.4441e+007  
+7.0017e-003  -1.0296e-002  -2.9390e+000  +1.4440e+007  
+7.0125e-003  -1.0328e-002  -2.9435e+000  +1.4439e+007  
+7.0232e-003  -1.0359e-002  -2.9479e+000  +1.4439e+007  
+7.0339e-003  -1.0391e-002  -2.9524e+000  +1.4438e+007  
+7.0446e-003  -1.0423e-002  -2.9569e+000  +1.4438e+007  
+7.0554e-003  -1.0454e-002  -2.9614e+000  +1.4437e+007  
+7.0661e-003  -1.0486e-002  -2.9658e+000  +1.4436e+007  
+7.0768e-003  -1.0518e-002  -2.9703e+000  +1.4436e+007  
+7.0875e-003  -1.0550e-002  -2.9748e+000  +1.4435e+007  
+7.0982e-003  -1.0582e-002  -2.9792e+000  +1.4434e+007  
+7.1090e-003  -1.0614e-002  -2.9837e+000  +1.4434e+007  
+7.1197e-003  -1.0646e-002  -2.9882e+000  +1.4433e+007  
+7.1304e-003  -1.0678e-002  -2.9927e+000  +1.4432e+007  
+7.1411e-003  -1.0710e-002  -2.9971e+000  +1.4432e+007  
+7.1519e-003  -1.0742e-002  -3.0016e+000  +1.4431e+007  
+7.1626e-003  -1.0774e-002  -3.0061e+000  +1.4430e+007  
+7.1733e-003  -1.0807e-002  -3.0105e+000  +1.4430e+007  
+7.1840e-003  -1.0839e-002  -3.0150e+000  +1.4429e+007  
+7.1947e-003  -1.0871e-002  -3.0195e+000  +1.4428e+007  
+7.2055e-003  -1.0904e-002  -3.0239e+000  +1.4428e+007  
+7.2162e-003  -1.0936e-002  -3.0284e+000  +1.4427e+007  
+7.2269e-003  -1.0969e-002  -3.0329e+000  +1.4426e+007  
+7.2376e-003  -1.1001e-002  -3.0374e+000  +1.4426e+007  
+7.2484e-003  -1.1034e-002  -3.0418e+000  +1.4425e+007  
+7.2591e-003  -1.1066e-002  -3.0463e+000  +1.4424e+007  
+7.2698e-003  -1.1099e-002  -3.0508e+000  +1.4424e+007  
+7.2805e-003  -1.1132e-002  -3.0552e+000  +1.4423e+007  
+7.2912e-003  -1.1164e-002  -3.0597e+000  +1.4422e+007  
+7.3020e-003  -1.1197e-002  -3.0642e+000  +1.4422e+007  
+7.3127e-003  -1.1230e-002  -3.0686e+000  +1.4421e+007  
+7.3234e-003  -1.1263e-002  -3.0731e+000  +1.4420e+007  
