lgsgm0.21     lgsgm1.20     p3fl.0        tCrcl.10      vImpct.21     xMax.21       pMin.22       pMax.22       pMdl.0        E.0           N.0           eta.0         
-2.4000e+000  +5.0000e-001  +0.0000e+000  +3.2933e+001  +3.8501e+000  +1.0046e+001  +7.3387e-002  +1.0425e+000  +6.9635e-001  +7.4115e+000  +2.2505e-001  +1.0220e-001  
-2.4000e+000  +6.0000e-001  +0.0000e+000  +2.9367e+001  +4.2810e+000  +1.0046e+001  +7.0845e-002  +1.0429e+000  +6.5949e-001  +9.1635e+000  +3.1203e-001  +1.1885e-001  
-2.4000e+000  +7.0000e-001  +0.0000e+000  +2.6186e+001  +4.7648e+000  +1.0046e+001  +6.8651e-002  +1.0434e+000  +6.1812e-001  +1.1352e+001  +4.3350e-001  +1.3993e-001  
-2.4000e+000  +8.0000e-001  +0.0000e+000  +2.3349e+001  +5.3080e+000  +1.0046e+001  +6.6751e-002  +1.0438e+000  +5.7171e-001  +1.4088e+001  +6.0335e-001  +1.6726e-001  
-2.4000e+000  +9.0000e-001  +0.0000e+000  +2.0818e+001  +5.9176e+000  +1.0046e+001  +6.5102e-002  +1.0439e+000  +5.1964e-001  +1.7509e+001  +8.4106e-001  +2.0376e-001  
-2.4000e+000  +1.0000e+000  +0.0000e+000  +1.8561e+001  +6.6004e+000  +1.0046e+001  +6.3662e-002  +1.0428e+000  +4.6124e-001  +2.1783e+001  +1.1736e+000  +2.5443e-001  
-2.4000e+000  +1.1000e+000  +0.0000e+000  +1.6554e+001  +7.3558e+000  +1.0046e+001  +6.2374e-002  +1.0329e+000  +3.9590e-001  +2.7054e+001  +1.6343e+000  +3.2791e-001  
-2.4000e+000  +1.2000e+000  +0.0000e+000  +1.4785e+001  +8.1398e+000  +1.0049e+001  +6.1067e-002  +9.8216e-001  +3.2363e-001  +3.3128e+001  +2.2407e+000  +4.3685e-001  
-2.4000e+000  +1.3000e+000  +0.0000e+000  +1.3281e+001  +8.7609e+000  +1.0059e+001  +5.9168e-002  +8.1301e-001  +2.4704e-001  +3.8376e+001  +2.8896e+000  +5.8623e-001  
-2.4000e+000  +1.4000e+000  +0.0000e+000  +1.2106e+001  +8.8624e+000  +1.0095e+001  +5.5347e-002  +5.2033e-001  +1.7399e-001  +3.9271e+001  +3.2439e+000  +7.4225e-001  
-2.4000e+000  +1.5000e+000  +0.0000e+000  +1.1295e+001  +8.3632e+000  +1.0188e+001  +4.8368e-002  +2.7227e-001  +1.1469e-001  +3.4971e+001  +3.0962e+000  +8.5370e-001  
-2.4000e+000  +1.6000e+000  +0.0000e+000  +1.0798e+001  +7.6298e+000  +1.0378e+001  +3.9219e-002  +1.4012e-001  +7.3987e-002  +2.9107e+001  +2.6957e+000  +9.1519e-001  
-2.4000e+000  +1.7000e+000  +0.0000e+000  +1.0512e+001  +6.9917e+000  +1.0690e+001  +3.0435e-002  +7.9074e-002  +4.8984e-002  +2.4442e+001  +2.3252e+000  +9.4710e-001  
-2.4000e+000  +1.8000e+000  +0.0000e+000  +1.0348e+001  +6.5461e+000  +1.1135e+001  +2.3424e-002  +4.9622e-002  +3.4026e-002  +2.1426e+001  +2.0705e+000  +9.6444e-001  
-2.4000e+000  +1.9000e+000  +0.0000e+000  +1.0248e+001  +6.2771e+000  +1.1713e+001  +1.8238e-002  +3.3966e-002  +2.4830e-002  +1.9701e+001  +1.9224e+000  +9.7467e-001  
-2.4000e+000  +2.0000e+000  +0.0000e+000  +1.0182e+001  +6.1458e+000  +1.2427e+001  +1.4462e-002  +2.4807e-002  +1.8901e-002  +1.8885e+001  +1.8547e+000  +9.8128e-001  
-2.4000e+000  +2.1000e+000  +0.0000e+000  +1.0136e+001  +6.1183e+000  +1.3283e+001  +1.1678e-002  +1.8997e-002  +1.4878e-002  +1.8717e+001  +1.8465e+000  +9.8587e-001  
-2.4000e+000  +2.2000e+000  +0.0000e+000  +1.0101e+001  +6.1712e+000  +1.4296e+001  +9.5831e-003  +1.5069e-002  +1.2023e-002  +1.9042e+001  +1.8851e+000  +9.8928e-001  
-2.4000e+000  +2.3000e+000  +0.0000e+000  +1.0073e+001  +6.2889e+000  +1.5479e+001  +7.9716e-003  +1.2276e-002  +9.9185e-003  +1.9775e+001  +1.9632e+000  +9.9199e-001  
-2.4000e+000  +2.4000e+000  +0.0000e+000  +1.0041e+001  +6.4639e+000  +1.6845e+001  +6.7122e-003  +1.0218e-002  +8.3254e-003  +2.0891e+001  +2.0806e+000  +9.9490e-001  
-2.4000e+000  +2.5000e+000  +0.0000e+000  +1.0016e+001  +6.6837e+000  +1.8434e+001  +5.6985e-003  +8.6348e-003  +7.0719e-003  +2.2336e+001  +2.2301e+000  +9.9722e-001  
-2.3000e+000  +5.0000e-001  +0.0000e+000  +2.9792e+001  +3.8458e+000  +1.0057e+001  +7.3325e-002  +1.0529e+000  +6.6434e-001  +7.3951e+000  +2.4823e-001  +1.1816e-001  
-2.3000e+000  +6.0000e-001  +0.0000e+000  +2.6567e+001  +4.2765e+000  +1.0057e+001  +7.0787e-002  +1.0536e+000  +6.2360e-001  +9.1444e+000  +3.4420e-001  +1.3864e-001  
-2.3000e+000  +7.0000e-001  +0.0000e+000  +2.3690e+001  +4.7602e+000  +1.0057e+001  +6.8597e-002  +1.0542e+000  +5.7789e-001  +1.1330e+001  +4.7824e-001  +1.6512e-001  
-2.3000e+000  +8.0000e-001  +0.0000e+000  +2.1124e+001  +5.3031e+000  +1.0057e+001  +6.6702e-002  +1.0546e+000  +5.2661e-001  +1.4062e+001  +6.6567e-001  +2.0034e-001  
-2.3000e+000  +9.0000e-001  +0.0000e+000  +1.8835e+001  +5.9116e+000  +1.0057e+001  +6.5054e-002  +1.0539e+000  +4.6909e-001  +1.7474e+001  +9.2769e-001  +2.4897e-001  
-2.3000e+000  +1.0000e+000  +0.0000e+000  +1.6799e+001  +6.5867e+000  +1.0058e+001  +6.3595e-002  +1.0457e+000  +4.0471e-001  +2.1692e+001  +1.2913e+000  +3.1907e-001  
-2.3000e+000  +1.1000e+000  +0.0000e+000  +1.5003e+001  +7.2970e+000  +1.0060e+001  +6.2177e-002  +1.0017e+000  +3.3346e-001  +2.6623e+001  +1.7745e+000  +4.2271e-001  
-2.3000e+000  +1.2000e+000  +0.0000e+000  +1.3473e+001  +7.8952e+000  +1.0072e+001  +6.0311e-002  +8.4863e-001  +2.5781e-001  +3.1167e+001  +2.3132e+000  +5.6613e-001  
-2.3000e+000  +1.3000e+000  +0.0000e+000  +1.2275e+001  +8.0864e+000  +1.0111e+001  +5.6839e-002  +5.6774e-001  +1.8532e-001  +3.2695e+001  +2.6636e+000  +7.2038e-001  
-2.3000e+000  +1.4000e+000  +0.0000e+000  +1.1439e+001  +7.7723e+000  +1.0209e+001  +5.0596e-002  +3.1309e-001  +1.2585e-001  +3.0204e+001  +2.6405e+000  +8.3525e-001  
-2.3000e+000  +1.5000e+000  +0.0000e+000  +1.0914e+001  +7.2256e+000  +1.0404e+001  +4.2186e-002  +1.6812e-001  +8.3903e-002  +2.6105e+001  +2.3918e+000  +9.0146e-001  
-2.3000e+000  +1.6000e+000  +0.0000e+000  +1.0603e+001  +6.7200e+000  +1.0722e+001  +3.3691e-002  +9.7412e-002  +5.7082e-002  +2.2579e+001  +2.1294e+000  +9.3706e-001  
-2.3000e+000  +1.7000e+000  +0.0000e+000  +1.0419e+001  +6.3568e+000  +1.1172e+001  +2.6548e-002  +6.2060e-002  +4.0435e-002  +2.0204e+001  +1.9393e+000  +9.5693e-001  
-2.3000e+000  +1.8000e+000  +0.0000e+000  +1.0303e+001  +6.1383e+000  +1.1757e+001  +2.1035e-002  +4.2861e-002  +2.9910e-002  +1.8839e+001  +1.8285e+000  +9.6891e-001  
-2.3000e+000  +1.9000e+000  +0.0000e+000  +1.0229e+001  +6.0364e+000  +1.2482e+001  +1.6876e-002  +3.1451e-002  +2.2962e-002  +1.8219e+001  +1.7812e+000  +9.7654e-001  
-2.3000e+000  +2.0000e+000  +0.0000e+000  +1.0176e+001  +6.0281e+000  +1.3352e+001  +1.3739e-002  +2.4164e-002  +1.8185e-002  +1.8169e+001  +1.7855e+000  +9.8185e-001  
-2.3000e+000  +2.1000e+000  +0.0000e+000  +1.0133e+001  +6.0954e+000  +1.4379e+001  +1.1343e-002  +1.9225e-002  +1.4769e-002  +1.8577e+001  +1.8333e+000  +9.8600e-001  
-2.3000e+000  +2.2000e+000  +0.0000e+000  +1.0101e+001  +6.2218e+000  +1.5584e+001  +9.4696e-003  +1.5690e-002  +1.2223e-002  +1.9355e+001  +1.9161e+000  +9.8909e-001  
-2.3000e+000  +2.3000e+000  +0.0000e+000  +1.0074e+001  +6.3996e+000  +1.6986e+001  +7.9830e-003  +1.3065e-002  +1.0273e-002  +2.0477e+001  +2.0326e+000  +9.9167e-001  
-2.3000e+000  +2.4000e+000  +0.0000e+000  +1.0049e+001  +6.6226e+000  +1.8613e+001  +6.7835e-003  +1.1053e-002  +8.7401e-003  +2.1929e+001  +2.1822e+000  +9.9398e-001  
-2.3000e+000  +2.5000e+000  +0.0000e+000  +1.0024e+001  +6.8866e+000  +2.0493e+001  +5.8013e-003  +9.4698e-003  +7.5090e-003  +2.3713e+001  +2.3656e+000  +9.9621e-001  
-2.2000e+000  +5.0000e-001  +0.0000e+000  +2.6997e+001  +3.8402e+000  +1.0071e+001  +7.3248e-002  +1.0660e+000  +6.2959e-001  +7.3737e+000  +2.7313e-001  +1.3718e-001  
-2.2000e+000  +6.0000e-001  +0.0000e+000  +2.4076e+001  +4.2707e+000  +1.0071e+001  +7.0715e-002  +1.0669e+000  +5.8465e-001  +9.1196e+000  +3.7878e-001  +1.6274e-001  
-2.2000e+000  +7.0000e-001  +0.0000e+000  +2.1470e+001  +4.7541e+000  +1.0071e+001  +6.8531e-002  +1.0676e+000  +5.3423e-001  +1.1301e+001  +5.2635e-001  +1.9658e-001  
-2.2000e+000  +8.0000e-001  +0.0000e+000  +1.9145e+001  +5.2961e+000  +1.0071e+001  +6.6638e-002  +1.0674e+000  +4.7768e-001  +1.4025e+001  +7.3253e-001  +2.4305e-001  
-2.2000e+000  +9.0000e-001  +0.0000e+000  +1.7076e+001  +5.8991e+000  +1.0072e+001  +6.4978e-002  +1.0609e+000  +4.1437e-001  +1.7400e+001  +1.0190e+000  +3.0958e-001  
-2.2000e+000  +1.0000e+000  +0.0000e+000  +1.5249e+001  +6.5416e+000  +1.0075e+001  +6.3419e-002  +1.0235e+000  +3.4422e-001  +2.1396e+001  +1.4031e+000  +4.0762e-001  
-2.2000e+000  +1.1000e+000  +0.0000e+000  +1.3690e+001  +7.1127e+000  +1.0087e+001  +6.1552e-002  +8.8697e-001  +2.6953e-001  +2.5295e+001  +1.8478e+000  +5.4456e-001  
-2.2000e+000  +1.2000e+000  +0.0000e+000  +1.2462e+001  +7.3719e+000  +1.0129e+001  +5.8374e-002  +6.1986e-001  +1.9757e-001  +2.7173e+001  +2.1805e+000  +6.9634e-001  
-2.2000e+000  +1.3000e+000  +0.0000e+000  +1.1599e+001  +7.2092e+000  +1.0233e+001  +5.2788e-002  +3.5960e-001  +1.3786e-001  +2.5986e+001  +2.2405e+000  +8.1450e-001  
-2.2000e+000  +1.4000e+000  +0.0000e+000  +1.1045e+001  +6.8225e+000  +1.0434e+001  +4.5099e-002  +2.0126e-001  +9.4715e-002  +2.3273e+001  +2.1071e+000  +8.8564e-001  
-2.2000e+000  +1.5000e+000  +0.0000e+000  +1.0707e+001  +6.4387e+000  +1.0758e+001  +3.6980e-002  +1.1986e-001  +6.6163e-002  +2.0728e+001  +1.9359e+000  +9.2529e-001  
-2.2000e+000  +1.6000e+000  +0.0000e+000  +1.0499e+001  +6.1555e+000  +1.1216e+001  +2.9808e-002  +7.7632e-002  +4.7808e-002  +1.8945e+001  +1.8044e+000  +9.4806e-001  
-2.2000e+000  +1.7000e+000  +0.0000e+000  +1.0368e+001  +5.9861e+000  +1.1810e+001  +2.4021e-002  +5.4114e-002  +3.5843e-002  +1.7917e+001  +1.7281e+000  +9.6195e-001  
-2.2000e+000  +1.8000e+000  +0.0000e+000  +1.0280e+001  +5.9171e+000  +1.2545e+001  +1.9516e-002  +3.9964e-002  +2.7794e-002  +1.7506e+001  +1.7029e+000  +9.7104e-001  
-2.2000e+000  +1.9000e+000  +0.0000e+000  +1.0218e+001  +5.9298e+000  +1.3431e+001  +1.6027e-002  +3.0830e-002  +2.2163e-002  +1.7581e+001  +1.7206e+000  +9.7734e-001  
-2.2000e+000  +2.0000e+000  +0.0000e+000  +1.0172e+001  +6.0096e+000  +1.4480e+001  +1.3303e-002  +2.4584e-002  +1.8078e-002  +1.8058e+001  +1.7752e+000  +9.8194e-001  
-2.2000e+000  +2.1000e+000  +0.0000e+000  +1.0137e+001  +6.1454e+000  +1.5711e+001  +1.1148e-002  +2.0109e-002  +1.5015e-002  +1.8883e+001  +1.8629e+000  +9.8549e-001  
-2.2000e+000  +2.2000e+000  +0.0000e+000  +1.0107e+001  +6.3296e+000  +1.7146e+001  +9.4187e-003  +1.6776e-002  +1.2653e-002  +2.0032e+001  +1.9820e+000  +9.8837e-001  
-2.2000e+000  +2.3000e+000  +0.0000e+000  +1.0080e+001  +6.5568e+000  +1.8812e+001  +8.0114e-003  +1.4216e-002  +1.0786e-002  +2.1496e+001  +2.1324e+000  +9.9085e-001  
-2.2000e+000  +2.4000e+000  +0.0000e+000  +1.0055e+001  +6.8232e+000  +2.0742e+001  +6.8515e-003  +1.2197e-002  +9.2802e-003  +2.3278e+001  +2.3151e+000  +9.9314e-001  
-2.2000e+000  +2.5000e+000  +0.0000e+000  +1.0029e+001  +7.1266e+000  +2.2973e+001  +5.8852e-003  +1.0571e-002  +8.0444e-003  +2.5394e+001  +2.5321e+000  +9.9539e-001  
-2.1000e+000  +5.0000e-001  +0.0000e+000  +2.4513e+001  +3.8330e+000  +1.0089e+001  +7.3152e-002  +1.0821e+000  +5.9205e-001  +7.3458e+000  +2.9967e-001  +1.6006e-001  
-2.1000e+000  +6.0000e-001  +0.0000e+000  +2.1861e+001  +4.2631e+000  +1.0089e+001  +7.0626e-002  +1.0833e+000  +5.4257e-001  +9.0869e+000  +4.1566e-001  +1.9243e-001  
-2.1000e+000  +7.0000e-001  +0.0000e+000  +1.9496e+001  +4.7457e+000  +1.0089e+001  +6.8446e-002  +1.0837e+000  +4.8707e-001  +1.1261e+001  +5.7760e-001  +2.3661e-001  
-2.1000e+000  +8.0000e-001  +0.0000e+000  +1.7389e+001  +5.2838e+000  +1.0090e+001  +6.6548e-002  +1.0790e+000  +4.2492e-001  +1.3959e+001  +8.0278e-001  +2.9943e-001  
-2.1000e+000  +9.0000e-001  +0.0000e+000  +1.5527e+001  +5.8639e+000  +1.0093e+001  +6.4814e-002  +1.0480e+000  +3.5598e-001  +1.7192e+001  +1.1072e+000  +3.9158e-001  
-2.1000e+000  +1.0000e+000  +0.0000e+000  +1.3933e+001  +6.4046e+000  +1.0106e+001  +6.2903e-002  +9.2828e-001  +2.8230e-001  +2.0509e+001  +1.4720e+000  +5.2143e-001  
-2.1000e+000  +1.1000e+000  +0.0000e+000  +1.2671e+001  +6.7128e+000  +1.0151e+001  +5.9956e-002  +6.7701e-001  +2.1082e-001  +2.2531e+001  +1.7781e+000  +6.6997e-001  
-2.1000e+000  +1.2000e+000  +0.0000e+000  +1.1776e+001  +6.6735e+000  +1.0260e+001  +5.4948e-002  +4.1270e-001  +1.5082e-001  +2.2268e+001  +1.8910e+000  +7.9110e-001  
-2.1000e+000  +1.3000e+000  +0.0000e+000  +1.1192e+001  +6.4240e+000  +1.0469e+001  +4.7947e-002  +2.4064e-001  +1.0653e-001  +2.0634e+001  +1.8437e+000  +8.6737e-001  
-2.1000e+000  +1.4000e+000  +0.0000e+000  +1.0825e+001  +6.1494e+000  +1.0801e+001  +4.0254e-002  +1.4733e-001  +7.6292e-002  +1.8907e+001  +1.7467e+000  +9.1145e-001  
-2.1000e+000  +1.5000e+000  +0.0000e+000  +1.0594e+001  +5.9414e+000  +1.1267e+001  +3.3139e-002  +9.7089e-002  +5.6205e-002  +1.7650e+001  +1.6661e+000  +9.3743e-001  
-2.1000e+000  +1.6000e+000  +0.0000e+000  +1.0444e+001  +5.8216e+000  +1.1873e+001  +2.7155e-002  +6.8406e-002  +4.2740e-002  +1.6946e+001  +1.6226e+000  +9.5359e-001  
-2.1000e+000  +1.7000e+000  +0.0000e+000  +1.0342e+001  +5.7852e+000  +1.2622e+001  +2.2335e-002  +5.0869e-002  +3.3481e-002  +1.6734e+001  +1.6181e+000  +9.6428e-001  
-2.1000e+000  +1.8000e+000  +0.0000e+000  +1.0270e+001  +5.8199e+000  +1.3526e+001  +1.8503e-002  +3.9429e-002  +2.6896e-002  +1.6936e+001  +1.6490e+000  +9.7173e-001  
-2.1000e+000  +1.9000e+000  +0.0000e+000  +1.0217e+001  +5.9147e+000  +1.4599e+001  +1.5451e-002  +3.1552e-002  +2.2057e-002  +1.7492e+001  +1.7121e+000  +9.7718e-001  
-2.1000e+000  +2.0000e+000  +0.0000e+000  +1.0175e+001  +6.0610e+000  +1.5859e+001  +1.2999e-002  +2.5881e-002  +1.8395e-002  +1.8368e+001  +1.8052e+000  +9.8135e-001  
-2.1000e+000  +2.1000e+000  +0.0000e+000  +1.0141e+001  +6.2525e+000  +1.7330e+001  +1.1008e-002  +2.1643e-002  +1.5548e-002  +1.9547e+001  +1.9275e+000  +9.8469e-001  
-2.1000e+000  +2.2000e+000  +0.0000e+000  +1.0112e+001  +6.4847e+000  +1.9042e+001  +9.3722e-003  +1.8380e-002  +1.3285e-002  +2.1026e+001  +2.0793e+000  +9.8750e-001  
-2.1000e+000  +2.3000e+000  +0.0000e+000  +1.0085e+001  +6.7543e+000  +2.1027e+001  +8.0149e-003  +1.5802e-002  +1.1451e-002  +2.2810e+001  +2.2619e+000  +9.9001e-001  
-2.1000e+000  +2.4000e+000  +0.0000e+000  +1.0066e+001  +7.0569e+000  +2.3344e+001  +6.8715e-003  +1.3709e-002  +9.9292e-003  +2.4900e+001  +2.4737e+000  +9.9184e-001  
-2.1000e+000  +2.5000e+000  +0.0000e+000  +1.0038e+001  +7.3956e+000  +2.6006e+001  +5.9118e-003  +1.2002e-002  +8.6662e-003  +2.7348e+001  +2.7243e+000  +9.9409e-001  
-2.0000e+000  +5.0000e-001  +0.0000e+000  +2.2305e+001  +3.8234e+000  +1.0111e+001  +7.3034e-002  +1.1021e+000  +5.5167e-001  +7.3092e+000  +3.2769e-001  +1.8784e-001  
-2.0000e+000  +6.0000e-001  +0.0000e+000  +1.9893e+001  +4.2528e+000  +1.0111e+001  +7.0514e-002  +1.1033e+000  +4.9731e-001  +9.0430e+000  +4.5458e-001  +2.2960e-001  
-2.0000e+000  +7.0000e-001  +0.0000e+000  +1.7744e+001  +4.7326e+000  +1.0111e+001  +6.8333e-002  +1.1003e+000  +4.3643e-001  +1.1199e+001  +6.3113e-001  +2.8854e-001  
-2.0000e+000  +8.0000e-001  +0.0000e+000  +1.5843e+001  +5.2550e+000  +1.0114e+001  +6.6384e-002  +1.0756e+000  +3.6879e-001  +1.3808e+001  +8.7155e-001  +3.7455e-001  
-2.0000e+000  +9.0000e-001  +0.0000e+000  +1.4209e+001  +5.7627e+000  +1.0128e+001  +6.4381e-002  +9.7283e-001  +2.9620e-001  +1.6604e+001  +1.1686e+000  +4.9669e-001  
-2.0000e+000  +1.0000e+000  +0.0000e+000  +1.2906e+001  +6.1038e+000  +1.0176e+001  +6.1596e-002  +7.3970e-001  +2.2517e-001  +1.8628e+001  +1.4434e+000  +6.4103e-001  
-2.0000e+000  +1.1000e+000  +0.0000e+000  +1.1973e+001  +6.1637e+000  +1.0291e+001  +5.7076e-002  +4.7333e-001  +1.6481e-001  +1.8995e+001  +1.5865e+000  +7.6463e-001  
-2.0000e+000  +1.2000e+000  +0.0000e+000  +1.1355e+001  +6.0304e+000  +1.0509e+001  +5.0705e-002  +2.8732e-001  +1.1940e-001  +1.8183e+001  +1.6013e+000  +8.4619e-001  
-2.0000e+000  +1.3000e+000  +0.0000e+000  +1.0958e+001  +5.8535e+000  +1.0851e+001  +4.3467e-002  +1.8098e-001  +8.7539e-002  +1.7132e+001  +1.5634e+000  +8.9507e-001  
-2.0000e+000  +1.4000e+000  +0.0000e+000  +1.0702e+001  +5.7161e+000  +1.1328e+001  +3.6484e-002  +1.2147e-001  +6.5724e-002  +1.6337e+001  +1.5266e+000  +9.2468e-001  
-2.0000e+000  +1.5000e+000  +0.0000e+000  +1.0532e+001  +5.6448e+000  +1.1947e+001  +3.0374e-002  +8.6606e-002  +5.0704e-002  +1.5932e+001  +1.5127e+000  +9.4345e-001  
-2.0000e+000  +1.6000e+000  +0.0000e+000  +1.0415e+001  +5.6414e+000  +1.2714e+001  +2.5286e-002  +6.4916e-002  +4.0145e-002  +1.5913e+001  +1.5279e+000  +9.5604e-001  
-2.0000e+000  +1.7000e+000  +0.0000e+000  +1.0332e+001  +5.6983e+000  +1.3641e+001  +2.1127e-002  +5.0585e-002  +3.2495e-002  +1.6235e+001  +1.5713e+000  +9.6480e-001  
-2.0000e+000  +1.8000e+000  +0.0000e+000  +1.0270e+001  +5.8089e+000  +1.4742e+001  +1.7747e-002  +4.0651e-002  +2.6807e-002  +1.6872e+001  +1.6428e+000  +9.7127e-001  
-2.0000e+000  +1.9000e+000  +0.0000e+000  +1.0222e+001  +5.9665e+000  +1.6037e+001  +1.4988e-002  +3.3458e-002  +2.2455e-002  +1.7799e+001  +1.7412e+000  +9.7620e-001  
-2.0000e+000  +2.0000e+000  +0.0000e+000  +1.0184e+001  +6.1659e+000  +1.7552e+001  +1.2719e-002  +2.8062e-002  +1.9045e-002  +1.9009e+001  +1.8666e+000  +9.8012e-001  
-2.0000e+000  +2.1000e+000  +0.0000e+000  +1.0151e+001  +6.4034e+000  +1.9318e+001  +1.0837e-002  +2.3894e-002  +1.6315e-002  +2.0502e+001  +2.0197e+000  +9.8334e-001  
-2.0000e+000  +2.2000e+000  +0.0000e+000  +1.0122e+001  +6.6766e+000  +2.1371e+001  +9.2639e-003  +2.0594e-002  +1.4090e-002  +2.2288e+001  +2.2021e+000  +9.8613e-001  
-2.0000e+000  +2.3000e+000  +0.0000e+000  +1.0093e+001  +6.9837e+000  +2.3751e+001  +7.9396e-003  +1.7928e-002  +1.2248e-002  +2.4386e+001  +2.4160e+000  +9.8866e-001  
-2.0000e+000  +2.4000e+000  +0.0000e+000  +1.0073e+001  +7.3215e+000  +2.6528e+001  +6.8113e-003  +1.5723e-002  +1.0694e-002  +2.6802e+001  +2.6609e+000  +9.9059e-001  
-2.0000e+000  +2.5000e+000  +0.0000e+000  +1.0043e+001  +7.6937e+000  +2.9718e+001  +5.8567e-003  +1.3895e-002  +9.3853e-003  +2.9596e+001  +2.9469e+000  +9.9293e-001  
-1.9000e+000  +5.0000e-001  +0.0000e+000  +2.0344e+001  +3.8107e+000  +1.0137e+001  +7.2889e-002  +1.1266e+000  +5.0847e-001  +7.2606e+000  +3.5688e-001  +2.2195e-001  
-1.9000e+000  +6.0000e-001  +0.0000e+000  +1.8147e+001  +4.2379e+000  +1.0138e+001  +7.0372e-002  +1.1254e+000  +4.4896e-001  +8.9800e+000  +4.9484e-001  +2.7686e-001  
-1.9000e+000  +7.0000e-001  +0.0000e+000  +1.6201e+001  +4.7072e+000  +1.0141e+001  +6.8158e-002  +1.1067e+000  +3.8275e-001  +1.1079e+001  +6.8385e-001  +3.5649e-001  
-1.9000e+000  +8.0000e-001  +0.0000e+000  +1.4521e+001  +5.1798e+000  +1.0155e+001  +6.6007e-002  +1.0209e+000  +3.1133e-001  +1.3415e+001  +9.2387e-001  +4.7032e-001  
-1.9000e+000  +9.0000e-001  +0.0000e+000  +1.3170e+001  +5.5398e+000  +1.0205e+001  +6.3306e-002  +8.0831e-001  +2.4073e-001  +1.5345e+001  +1.1651e+000  +6.0932e-001  
-1.9000e+000  +1.0000e+000  +0.0000e+000  +1.2194e+001  +5.6779e+000  +1.0326e+001  +5.9177e-002  +5.4250e-001  +1.7993e-001  +1.6119e+001  +1.3219e+000  +7.3466e-001  
-1.9000e+000  +1.1000e+000  +0.0000e+000  +1.1539e+001  +5.6427e+000  +1.0554e+001  +5.3362e-002  +3.4277e-001  +1.3340e-001  +1.5920e+001  +1.3797e+000  +8.2151e-001  
-1.9000e+000  +1.2000e+000  +0.0000e+000  +1.1110e+001  +5.5519e+000  +1.0908e+001  +4.6571e-002  +2.2220e-001  +9.9965e-002  +1.5412e+001  +1.3872e+000  +8.7557e-001  
-1.9000e+000  +1.3000e+000  +0.0000e+000  +1.0827e+001  +5.4798e+000  +1.1399e+001  +3.9773e-002  +1.5206e-001  +7.6443e-002  +1.5014e+001  +1.3868e+000  +9.0922e-001  
-1.9000e+000  +1.4000e+000  +0.0000e+000  +1.0635e+001  +5.4554e+000  +1.2036e+001  +3.3602e-002  +1.0985e-001  +5.9831e-002  +1.4881e+001  +1.3992e+000  +9.3101e-001  
-1.9000e+000  +1.5000e+000  +0.0000e+000  +1.0501e+001  +5.4849e+000  +1.2824e+001  +2.8294e-002  +8.3083e-002  +4.7894e-002  +1.5042e+001  +1.4325e+000  +9.4581e-001  
-1.9000e+000  +1.6000e+000  +0.0000e+000  +1.0404e+001  +5.5657e+000  +1.3777e+001  +2.3843e-002  +6.5190e-002  +3.9104e-002  +1.5489e+001  +1.4888e+000  +9.5633e-001  
-1.9000e+000  +1.7000e+000  +0.0000e+000  +1.0331e+001  +5.6932e+000  +1.4910e+001  +2.0146e-002  +5.2659e-002  +3.2466e-002  +1.6206e+001  +1.5687e+000  +9.6410e-001  
-1.9000e+000  +1.8000e+000  +0.0000e+000  +1.0274e+001  +5.8629e+000  +1.6245e+001  +1.7076e-002  +4.3526e-002  +2.7331e-002  +1.7187e+001  +1.6728e+000  +9.7005e-001  
-1.9000e+000  +1.9000e+000  +0.0000e+000  +1.0228e+001  +6.0711e+000  +1.7809e+001  +1.4520e-002  +3.6644e-002  +2.3270e-002  +1.8429e+001  +1.8018e+000  +9.7477e-001  
-1.9000e+000  +2.0000e+000  +0.0000e+000  +1.0193e+001  +6.3140e+000  +1.9642e+001  +1.2374e-002  +3.1296e-002  +1.9986e-002  +1.9933e+001  +1.9555e+000  +9.7843e-001  
-1.9000e+000  +2.1000e+000  +0.0000e+000  +1.0160e+001  +6.5914e+000  +2.1771e+001  +1.0571e-002  +2.7063e-002  +1.7300e-002  +2.1723e+001  +2.1381e+000  +9.8168e-001  
-1.9000e+000  +2.2000e+000  +0.0000e+000  +1.0129e+001  +6.9012e+000  +2.4244e+001  +9.0446e-003  +2.3635e-002  +1.5066e-002  +2.3813e+001  +2.3509e+000  +9.8454e-001  
-1.9000e+000  +2.3000e+000  +0.0000e+000  +1.0106e+001  +7.2410e+000  +2.7130e+001  +7.7415e-003  +2.0800e-002  +1.3176e-002  +2.6216e+001  +2.5942e+000  +9.8681e-001  
-1.9000e+000  +2.4000e+000  +0.0000e+000  +1.0075e+001  +7.6137e+000  +3.0454e+001  +6.6358e-003  +1.8445e-002  +1.1577e-002  +2.8984e+001  +2.8768e+000  +9.8928e-001  
-1.9000e+000  +2.5000e+000  +0.0000e+000  +1.0051e+001  +8.0158e+000  +3.4325e+001  +5.6847e-003  +1.6441e-002  +1.0197e-002  +3.2126e+001  +3.1963e+000  +9.9126e-001  
-1.8000e+000  +5.0000e-001  +0.0000e+000  +1.8607e+001  +3.7932e+000  +1.0171e+001  +7.2709e-002  +1.1548e+000  +4.6257e-001  +7.1940e+000  +3.8663e-001  +2.6431e-001  
