lgsgm0.21     lgsgm1.20     p3fl.0        tCrcl.10      vImpct.21     xMax.21       pMin.22       pMax.22       pMdl.0        E.0           N.0           eta.0         
-1.8000e+000  +6.0000e-001  +0.0000e+000  +2.0347e+001  +4.2353e+000  +1.0148e+001  +7.0419e-002  +1.1396e+000  +5.0853e-001  +8.9690e+000  +4.4080e-001  +2.1773e-001  
-1.8000e+000  +7.0000e-001  +0.0000e+000  +1.8146e+001  +4.7152e+000  +1.0149e+001  +6.8242e-002  +1.1389e+000  +4.4893e-001  +1.1117e+001  +6.1260e-001  +2.7227e-001  
-1.8000e+000  +8.0000e-001  +0.0000e+000  +1.6195e+001  +5.2426e+000  +1.0152e+001  +6.6313e-002  +1.1219e+000  +3.8253e-001  +1.3743e+001  +8.4856e-001  +3.5157e-001  
-1.8000e+000  +9.0000e-001  +0.0000e+000  +1.4504e+001  +5.7746e+000  +1.0166e+001  +6.4394e-002  +1.0399e+000  +3.1056e-001  +1.6673e+001  +1.1495e+000  +4.6597e-001  
-1.8000e+000  +1.0000e+000  +0.0000e+000  +1.3134e+001  +6.1749e+000  +1.0218e+001  +6.1845e-002  +8.2618e-001  +2.3860e-001  +1.9064e+001  +1.4516e+000  +6.0836e-001  
-1.8000e+000  +1.1000e+000  +0.0000e+000  +1.2137e+001  +6.3034e+000  +1.0353e+001  +5.7704e-002  +5.4817e-001  +1.7608e-001  +1.9866e+001  +1.6369e+000  +7.3842e-001  
-1.8000e+000  +1.2000e+000  +0.0000e+000  +1.1476e+001  +6.2217e+000  +1.0619e+001  +5.1709e-002  +3.3979e-001  +1.2864e-001  +1.9355e+001  +1.6866e+000  +8.2723e-001  
-1.8000e+000  +1.3000e+000  +0.0000e+000  +1.1055e+001  +6.0901e+000  +1.1050e+001  +4.4762e-002  +2.1814e-001  +9.5477e-002  +1.8545e+001  +1.6775e+000  +8.8058e-001  
-1.8000e+000  +1.4000e+000  +0.0000e+000  +1.0786e+001  +6.0077e+000  +1.1662e+001  +3.8001e-002  +1.5021e-001  +7.2993e-002  +1.8046e+001  +1.6730e+000  +9.1249e-001  
-1.8000e+000  +1.5000e+000  +0.0000e+000  +1.0610e+001  +6.0069e+000  +1.2470e+001  +3.2052e-002  +1.1076e-001  +5.7666e-002  +1.8042e+001  +1.7004e+000  +9.3246e-001  
-1.8000e+000  +1.6000e+000  +0.0000e+000  +1.0490e+001  +6.0898e+000  +1.3493e+001  +2.7055e-002  +8.6433e-002  +4.6955e-002  +1.8543e+001  +1.7677e+000  +9.4564e-001  
-1.8000e+000  +1.7000e+000  +0.0000e+000  +1.0405e+001  +6.2498e+000  +1.4757e+001  +2.2918e-002  +7.0566e-002  +3.9227e-002  +1.9530e+001  +1.8771e+000  +9.5477e-001  
-1.8000e+000  +1.8000e+000  +0.0000e+000  +1.0341e+001  +6.4793e+000  +1.6306e+001  +1.9485e-002  +5.9720e-002  +3.3463e-002  +2.0990e+001  +2.0298e+000  +9.6139e-001  
-1.8000e+000  +1.9000e+000  +0.0000e+000  +1.0291e+001  +6.7717e+000  +1.8199e+001  +1.6605e-002  +5.2036e-002  +2.9023e-002  +2.2928e+001  +2.2279e+000  +9.6639e-001  
-1.8000e+000  +2.0000e+000  +0.0000e+000  +1.0253e+001  +7.1213e+000  +2.0522e+001  +1.4152e-002  +4.6441e-002  +2.5491e-002  +2.5356e+001  +2.4731e+000  +9.7017e-001  
-1.8000e+000  +2.1000e+000  +0.0000e+000  +1.0216e+001  +7.5250e+000  +2.3366e+001  +1.2042e-002  +4.2328e-002  +2.2615e-002  +2.8313e+001  +2.7713e+000  +9.7338e-001  
-1.8000e+000  +2.2000e+000  +0.0000e+000  +1.0190e+001  +7.9770e+000  +2.6901e+001  +1.0193e-002  +3.9277e-002  +2.0191e-002  +3.1816e+001  +3.1224e+000  +9.7573e-001  
-1.8000e+000  +2.3000e+000  +0.0000e+000  +1.0159e+001  +8.4763e+000  +3.1257e+001  +8.5789e-003  +3.7067e-002  +1.8123e-002  +3.5924e+001  +3.5363e+000  +9.7795e-001  
-1.8000e+000  +2.4000e+000  +0.0000e+000  +1.0130e+001  +9.0186e+000  +3.6669e+001  +7.1593e-003  +3.5517e-002  +1.6313e-002  +4.0667e+001  +4.0146e+000  +9.7973e-001  
-1.8000e+000  +2.5000e+000  +0.0000e+000  +1.0097e+001  +9.6028e+000  +4.3336e+001  +5.9247e-003  +3.4516e-002  +1.4715e-002  +4.6107e+001  +4.5666e+000  +9.8139e-001  
-1.7000e+000  +5.0000e-001  +0.0000e+000  +2.0826e+001  +3.7887e+000  +1.0184e+001  +7.2781e-002  +1.1702e+000  +5.1983e-001  +7.1770e+000  +3.4462e-001  +2.0964e-001  
-1.7000e+000  +6.0000e-001  +0.0000e+000  +1.8574e+001  +4.2152e+000  +1.0184e+001  +7.0261e-002  +1.1716e+000  +4.6161e-001  +8.8839e+000  +4.7830e-001  +2.6027e-001  
-1.7000e+000  +7.0000e-001  +0.0000e+000  +1.6575e+001  +4.6872e+000  +1.0187e+001  +6.8058e-002  +1.1598e+000  +3.9667e-001  +1.0985e+001  +6.6275e-001  +3.3336e-001  
-1.7000e+000  +8.0000e-001  +0.0000e+000  +1.4836e+001  +5.1770e+000  +1.0201e+001  +6.5968e-002  +1.0932e+000  +3.2598e-001  +1.3400e+001  +9.0322e-001  +4.3915e-001  
-1.7000e+000  +9.0000e-001  +0.0000e+000  +1.3415e+001  +5.5841e+000  +1.0255e+001  +6.3449e-002  +9.0230e-001  +2.5459e-001  +1.5591e+001  +1.1622e+000  +5.7467e-001  
-1.7000e+000  +1.0000e+000  +0.0000e+000  +1.2372e+001  +5.7836e+000  +1.0397e+001  +5.9627e-002  +6.2892e-001  +1.9174e-001  +1.6725e+001  +1.3519e+000  +7.0506e-001  
-1.7000e+000  +1.1000e+000  +0.0000e+000  +1.1672e+001  +5.7993e+000  +1.0676e+001  +5.4125e-002  +4.0684e-001  +1.4325e-001  +1.6816e+001  +1.4408e+000  +7.9893e-001  
-1.7000e+000  +1.2000e+000  +0.0000e+000  +1.1218e+001  +5.7552e+000  +1.1124e+001  +4.7589e-002  +2.6956e-001  +1.0861e-001  +1.6561e+001  +1.4763e+000  +8.5765e-001  
-1.7000e+000  +1.3000e+000  +0.0000e+000  +1.0922e+001  +5.7386e+000  +1.1760e+001  +4.0991e-002  +1.8976e-001  +8.4532e-002  +1.6466e+001  +1.5076e+000  +8.9383e-001  
-1.7000e+000  +1.4000e+000  +0.0000e+000  +1.0725e+001  +5.7832e+000  +1.2601e+001  +3.4962e-002  +1.4212e-001  +6.7702e-002  +1.6723e+001  +1.5593e+000  +9.1689e-001  
-1.7000e+000  +1.5000e+000  +0.0000e+000  +1.0588e+001  +5.8973e+000  +1.3669e+001  +2.9729e-002  +1.1227e-001  +5.5707e-002  +1.7389e+001  +1.6424e+000  +9.3232e-001  
-1.7000e+000  +1.6000e+000  +0.0000e+000  +1.0489e+001  +6.0783e+000  +1.4997e+001  +2.5276e-002  +9.2637e-002  +4.6908e-002  +1.8473e+001  +1.7612e+000  +9.4311e-001  
-1.7000e+000  +1.7000e+000  +0.0000e+000  +1.0416e+001  +6.3211e+000  +1.6638e+001  +2.1492e-002  +7.9180e-002  +4.0247e-002  +1.9978e+001  +1.9180e+000  +9.5088e-001  
-1.7000e+000  +1.8000e+000  +0.0000e+000  +1.0358e+001  +6.6220e+000  +1.8654e+001  +1.8263e-002  +6.9714e-002  +3.5065e-002  +2.1925e+001  +2.1168e+000  +9.5675e-001  
-1.7000e+000  +1.9000e+000  +0.0000e+000  +1.0312e+001  +6.9760e+000  +2.1145e+001  +1.5477e-002  +6.2936e-002  +3.0905e-002  +2.4332e+001  +2.3597e+000  +9.6121e-001  
-1.7000e+000  +2.0000e+000  +0.0000e+000  +1.0272e+001  +7.3800e+000  +2.4228e+001  +1.3054e-002  +5.8097e-002  +2.7480e-002  +2.7232e+001  +2.6511e+000  +9.6471e-001  
-1.7000e+000  +2.1000e+000  +0.0000e+000  +1.0235e+001  +7.8308e+000  +2.8052e+001  +1.0938e-002  +5.4728e-002  +2.4593e-002  +3.0661e+001  +2.9956e+000  +9.6753e-001  
-1.7000e+000  +2.2000e+000  +0.0000e+000  +1.0203e+001  +8.3252e+000  +3.2816e+001  +9.0843e-003  +5.2525e-002  +2.2101e-002  +3.4654e+001  +3.3966e+000  +9.6969e-001  
-1.7000e+000  +2.3000e+000  +0.0000e+000  +1.0168e+001  +8.8616e+000  +3.8715e+001  +7.4762e-003  +5.1298e-002  +1.9922e-002  +3.9264e+001  +3.8615e+000  +9.7145e-001  
-1.7000e+000  +2.4000e+000  +0.0000e+000  +1.0128e+001  +9.4389e+000  +4.5960e+001  +6.0996e-003  +5.0895e-002  +1.7997e-002  +4.4547e+001  +4.3982e+000  +9.7289e-001  
-1.7000e+000  +2.5000e+000  +0.0000e+000  +1.0090e+001  +1.0057e+001  +5.4830e+001  +4.9333e-003  +5.1200e-002  +1.6274e-002  +5.0567e+001  +5.0118e+000  +9.7384e-001  
-1.6000e+000  +5.0000e-001  +0.0000e+000  +1.9065e+001  +3.7641e+000  +1.0226e+001  +7.2588e-002  +1.2097e+000  +4.7548e-001  +7.0841e+000  +3.7157e-001  +2.4712e-001  
-1.6000e+000  +6.0000e-001  +0.0000e+000  +1.7011e+001  +4.1850e+000  +1.0229e+001  +7.0050e-002  +1.2032e+000  +4.1214e-001  +8.7572e+000  +5.1480e-001  +3.1375e-001  
-1.6000e+000  +7.0000e-001  +0.0000e+000  +1.5217e+001  +4.6324e+000  +1.0243e+001  +6.7725e-002  +1.1519e+000  +3.4286e-001  +1.0730e+001  +7.0508e-001  +4.1032e-001  
-1.6000e+000  +8.0000e-001  +0.0000e+000  +1.3738e+001  +5.0355e+000  +1.0298e+001  +6.5155e-002  +9.8617e-001  +2.7210e-001  +1.2678e+001  +9.2285e-001  +5.3754e-001  
-1.6000e+000  +9.0000e-001  +0.0000e+000  +1.2639e+001  +5.2873e+000  +1.0445e+001  +6.1542e-002  +7.2175e-001  +2.0879e-001  +1.3978e+001  +1.1059e+000  +6.6685e-001  
-1.6000e+000  +1.0000e+000  +0.0000e+000  +1.1893e+001  +5.3833e+000  +1.0738e+001  +5.6426e-002  +4.8744e-001  +1.5919e-001  +1.4490e+001  +1.2184e+000  +7.6533e-001  
-1.6000e+000  +1.1000e+000  +0.0000e+000  +1.1403e+001  +5.4150e+000  +1.1207e+001  +5.0232e-002  +3.3359e-001  +1.2309e-001  +1.4661e+001  +1.2857e+000  +8.2965e-001  
-1.6000e+000  +1.2000e+000  +0.0000e+000  +1.1078e+001  +5.4575e+000  +1.1872e+001  +4.3780e-002  +2.4044e-001  +9.7436e-002  +1.4892e+001  +1.3443e+000  +8.7049e-001  
-1.6000e+000  +1.3000e+000  +0.0000e+000  +1.0858e+001  +5.5451e+000  +1.2754e+001  +3.7683e-002  +1.8330e-001  +7.9109e-002  +1.5374e+001  +1.4160e+000  +8.9707e-001  
-1.6000e+000  +1.4000e+000  +0.0000e+000  +1.0702e+001  +5.6893e+000  +1.3877e+001  +3.2225e-002  +1.4692e-001  +6.5788e-002  +1.6184e+001  +1.5122e+000  +9.1508e-001  
-1.6000e+000  +1.5000e+000  +0.0000e+000  +1.0589e+001  +5.8905e+000  +1.5285e+001  +2.7452e-002  +1.2278e-001  +5.5845e-002  +1.7349e+001  +1.6383e+000  +9.2771e-001  
-1.6000e+000  +1.6000e+000  +0.0000e+000  +1.0503e+001  +6.1472e+000  +1.7031e+001  +2.3314e-002  +1.0630e-001  +4.8230e-002  +1.8894e+001  +1.7989e+000  +9.3691e-001  
-1.6000e+000  +1.7000e+000  +0.0000e+000  +1.0436e+001  +6.4560e+000  +1.9197e+001  +1.9719e-002  +9.4840e-002  +4.2220e-002  +2.0840e+001  +1.9969e+000  +9.4370e-001  
-1.6000e+000  +1.8000e+000  +0.0000e+000  +1.0381e+001  +6.8140e+000  +2.1887e+001  +1.6586e-002  +8.6895e-002  +3.7355e-002  +2.3215e+001  +2.2363e+000  +9.4881e-001  
-1.6000e+000  +1.9000e+000  +0.0000e+000  +1.0333e+001  +7.2184e+000  +2.5234e+001  +1.3849e-002  +8.1566e-002  +3.3317e-002  +2.6053e+001  +2.5212e+000  +9.5268e-001  
-1.6000e+000  +2.0000e+000  +0.0000e+000  +1.0292e+001  +7.6663e+000  +2.9414e+001  +1.1457e-002  +7.8301e-002  +2.9882e-002  +2.9386e+001  +2.8551e+000  +9.5546e-001  
-1.6000e+000  +2.1000e+000  +0.0000e+000  +1.0253e+001  +8.1558e+000  +3.4609e+001  +9.3850e-003  +7.6764e-002  +2.6913e-002  +3.3259e+001  +3.2439e+000  +9.5745e-001  
-1.6000e+000  +2.2000e+000  +0.0000e+000  +1.0216e+001  +8.6852e+000  +4.1053e+001  +7.6082e-003  +7.6727e-002  +2.4299e-002  +3.7716e+001  +3.6917e+000  +9.5859e-001  
-1.6000e+000  +2.3000e+000  +0.0000e+000  +1.0172e+001  +9.2548e+000  +4.8893e+001  +6.1233e-003  +7.7983e-002  +2.1997e-002  +4.2825e+001  +4.2102e+000  +9.5929e-001  
-1.6000e+000  +2.4000e+000  +0.0000e+000  +1.0128e+001  +9.8641e+000  +5.8404e+001  +4.8940e-003  +8.0386e-002  +1.9936e-002  +4.8651e+001  +4.8037e+000  +9.5928e-001  
-1.6000e+000  +2.5000e+000  +0.0000e+000  +1.0068e+001  +1.0515e+001  +6.9619e+001  +3.9072e-003  +8.3698e-002  +1.8108e-002  +5.5287e+001  +5.4916e+000  +9.5904e-001  
-1.5000e+000  +5.0000e-001  +0.0000e+000  +1.7515e+001  +3.7295e+000  +1.0280e+001  +7.2348e-002  +1.2525e+000  +4.2907e-001  +6.9547e+000  +3.9706e-001  +2.9264e-001  
-1.5000e+000  +6.0000e-001  +0.0000e+000  +1.5658e+001  +4.1346e+000  +1.0293e+001  +6.9714e-002  +1.2160e+000  +3.6136e-001  +8.5473e+000  +5.4586e-001  +3.7944e-001  
-1.5000e+000  +7.0000e-001  +0.0000e+000  +1.4110e+001  +4.5242e+000  +1.0347e+001  +6.7002e-002  +1.0779e+000  +2.9131e-001  +1.0234e+001  +7.2530e-001  +4.9679e-001  
-1.5000e+000  +8.0000e-001  +0.0000e+000  +1.2944e+001  +4.8114e+000  +1.0499e+001  +6.3480e-002  +8.2818e-001  +2.2747e-001  +1.1575e+001  +8.9422e-001  +6.2305e-001  
-1.5000e+000  +9.0000e-001  +0.0000e+000  +1.2145e+001  +4.9718e+000  +1.0805e+001  +5.8622e-002  +5.8424e-001  +1.7665e-001  +1.2359e+001  +1.0176e+000  +7.2525e-001  
-1.5000e+000  +1.0000e+000  +0.0000e+000  +1.1615e+001  +5.0681e+000  +1.1298e+001  +5.2674e-002  +4.1350e-001  +1.3906e-001  +1.2843e+001  +1.1057e+000  +7.9515e-001  
-1.5000e+000  +1.1000e+000  +0.0000e+000  +1.1259e+001  +5.1634e+000  +1.1999e+001  +4.6317e-002  +3.0572e-001  +1.1184e-001  +1.3331e+001  +1.1840e+000  +8.4095e-001  
-1.5000e+000  +1.2000e+000  +0.0000e+000  +1.1012e+001  +5.2909e+000  +1.2929e+001  +4.0135e-002  +2.3786e-001  +9.2029e-002  +1.3997e+001  +1.2710e+000  +8.7141e-001  
-1.5000e+000  +1.3000e+000  +0.0000e+000  +1.0837e+001  +5.4632e+000  +1.4122e+001  +3.4440e-002  +1.9392e-001  +7.7348e-002  +1.4923e+001  +1.3770e+000  +8.9228e-001  
-1.5000e+000  +1.4000e+000  +0.0000e+000  +1.0707e+001  +5.6842e+000  +1.5621e+001  +2.9346e-002  +1.6468e-001  +6.6228e-002  +1.6155e+001  +1.5089e+000  +9.0703e-001  
-1.5000e+000  +1.5000e+000  +0.0000e+000  +1.0608e+001  +5.9536e+000  +1.7496e+001  +2.4840e-002  +1.4485e-001  +5.7575e-002  +1.7722e+001  +1.6707e+000  +9.1763e-001  
-1.5000e+000  +1.6000e+000  +0.0000e+000  +1.0529e+001  +6.2697e+000  +1.9835e+001  +2.0875e-002  +1.3145e-001  +5.0673e-002  +1.9655e+001  +1.8667e+000  +9.2535e-001  
-1.5000e+000  +1.7000e+000  +0.0000e+000  +1.0464e+001  +6.6306e+000  +2.2754e+001  +1.7396e-002  +1.2272e-001  +4.5028e-002  +2.1982e+001  +2.1008e+000  +9.3091e-001  
-1.5000e+000  +1.8000e+000  +0.0000e+000  +1.0409e+001  +7.0337e+000  +2.6407e+001  +1.4353e-002  +1.1764e-001  +4.0294e-002  +2.4736e+001  +2.3764e+000  +9.3471e-001  
-1.5000e+000  +1.9000e+000  +0.0000e+000  +1.0360e+001  +7.4772e+000  +3.0959e+001  +1.1718e-002  +1.1560e-001  +3.6251e-002  +2.7954e+001  +2.6983e+000  +9.3707e-001  
-1.5000e+000  +2.0000e+000  +0.0000e+000  +1.0316e+001  +7.9591e+000  +3.6619e+001  +9.4631e-003  +1.1624e-001  +3.2730e-002  +3.1673e+001  +3.0702e+000  +9.3806e-001  
-1.5000e+000  +2.1000e+000  +0.0000e+000  +1.0269e+001  +8.4789e+000  +4.3535e+001  +7.5804e-003  +1.1925e-001  +2.9643e-002  +3.5946e+001  +3.5005e+000  +9.3802e-001  
-1.5000e+000  +2.2000e+000  +0.0000e+000  +1.0223e+001  +9.0358e+000  +5.1947e+001  +6.0283e-003  +1.2442e-001  +2.6894e-002  +4.0823e+001  +3.9931e+000  +9.3681e-001  
-1.5000e+000  +2.3000e+000  +0.0000e+000  +1.0167e+001  +9.6306e+000  +6.1924e+001  +4.7850e-003  +1.3141e-001  +2.4454e-002  +4.6375e+001  +4.5614e+000  +9.3485e-001  
-1.5000e+000  +2.4000e+000  +0.0000e+000  +1.0101e+001  +1.0264e+001  +7.3632e+001  +3.7993e-003  +1.3997e-001  +2.2272e-002  +5.2674e+001  +5.2148e+000  +9.3214e-001  
-1.5000e+000  +2.5000e+000  +0.0000e+000  +1.0023e+001  +1.0937e+001  +8.7185e+001  +3.0256e-003  +1.4979e-001  +2.0314e-002  +5.9805e+001  +5.9668e+000  +9.2884e-001  
-1.4000e+000  +5.0000e-001  +0.0000e+000  +1.6172e+001  +3.6779e+000  +1.0352e+001  +7.2005e-002  +1.2856e+000  +3.8165e-001  +6.7635e+000  +4.1822e-001  +3.4653e-001  
-1.4000e+000  +6.0000e-001  +0.0000e+000  +1.4545e+001  +4.0460e+000  +1.0403e+001  +6.9050e-002  +1.1771e+000  +3.1247e-001  +8.1852e+000  +5.6276e-001  +4.5239e-001  
-1.4000e+000  +7.0000e-001  +0.0000e+000  +1.3298e+001  +4.3529e+000  +1.0556e+001  +6.5496e-002  +9.4907e-001  +2.4803e-001  +9.4737e+000  +7.1240e-001  +5.7308e-001  
-1.4000e+000  +8.0000e-001  +0.0000e+000  +1.2435e+001  +4.5623e+000  +1.0875e+001  +6.0755e-002  +7.0002e-001  +1.9582e-001  +1.0407e+001  +8.3695e-001  +6.7741e-001  
-1.4000e+000  +9.0000e-001  +0.0000e+000  +1.1858e+001  +4.7124e+000  +1.1395e+001  +5.4928e-002  +5.1319e-001  +1.5668e-001  +1.1104e+001  +9.3641e-001  +7.5240e-001  
-1.4000e+000  +1.0000e+000  +0.0000e+000  +1.1466e+001  +4.8540e+000  +1.2138e+001  +4.8581e-002  +3.9017e-001  +1.2792e-001  +1.1781e+001  +1.0274e+000  +8.0320e-001  
-1.4000e+000  +1.1000e+000  +0.0000e+000  +1.1193e+001  +5.0170e+000  +1.3127e+001  +4.2259e-002  +3.1062e-001  +1.0662e-001  +1.2585e+001  +1.1244e+000  +8.3770e-001  
-1.4000e+000  +1.2000e+000  +0.0000e+000  +1.0995e+001  +5.2152e+000  +1.4399e+001  +3.6302e-002  +2.5846e-001  +9.0578e-002  +1.3599e+001  +1.2369e+000  +8.6159e-001  
-1.4000e+000  +1.3000e+000  +0.0000e+000  +1.0846e+001  +5.4540e+000  +1.6008e+001  +3.0868e-002  +2.2380e-001  +7.8236e-002  +1.4873e+001  +1.3712e+000  +8.7844e-001  
-1.4000e+000  +1.4000e+000  +0.0000e+000  +1.0732e+001  +5.7343e+000  +1.8031e+001  +2.5991e-002  +2.0081e-001  +6.8500e-002  +1.6441e+001  +1.5320e+000  +8.9035e-001  
-1.4000e+000  +1.5000e+000  +0.0000e+000  +1.0642e+001  +6.0554e+000  +2.0569e+001  +2.1660e-002  +1.8614e-001  +6.0631e-002  +1.8334e+001  +1.7229e+000  +8.9860e-001  
-1.4000e+000  +1.6000e+000  +0.0000e+000  +1.0565e+001  +6.4162e+000  +2.3741e+001  +1.7859e-002  +1.7787e-001  +5.4135e-002  +2.0584e+001  +1.9483e+000  +9.0402e-001  
-1.4000e+000  +1.7000e+000  +0.0000e+000  +1.0500e+001  +6.8144e+000  +2.7707e+001  +1.4557e-002  +1.7489e-001  +4.8644e-002  +2.3218e+001  +2.2112e+000  +9.0698e-001  
-1.4000e+000  +1.8000e+000  +0.0000e+000  +1.0445e+001  +7.2480e+000  +3.2642e+001  +1.1730e-002  +1.7660e-001  +4.3912e-002  +2.6267e+001  +2.5149e+000  +9.0768e-001  
-1.4000e+000  +1.9000e+000  +0.0000e+000  +1.0390e+001  +7.7157e+000  +3.8693e+001  +9.3692e-003  +1.8254e-001  +3.9791e-002  +2.9766e+001  +2.8650e+000  +9.0643e-001  
-1.4000e+000  +2.0000e+000  +0.0000e+000  +1.0339e+001  +8.2157e+000  +4.6066e+001  +7.4269e-003  +1.9247e-001  +3.6140e-002  +3.3749e+001  +3.2642e+000  +9.0320e-001  
-1.4000e+000  +2.1000e+000  +0.0000e+000  +1.0282e+001  +8.7476e+000  +5.4850e+001  +5.8717e-003  +2.0593e-001  +3.2901e-002  +3.8261e+001  +3.7211e+000  +8.9837e-001  
-1.4000e+000  +2.2000e+000  +0.0000e+000  +1.0220e+001  +9.3108e+000  +6.5201e+001  +4.6415e-003  +2.2257e-001  +3.0001e-002  +4.3346e+001  +4.2415e+000  +8.9202e-001  
-1.4000e+000  +2.3000e+000  +0.0000e+000  +1.0149e+001  +9.9051e+000  +7.7240e+001  +3.6782e-003  +2.4197e-001  +2.7394e-002  +4.9056e+001  +4.8338e+000  +8.8437e-001  
-1.4000e+000  +2.4000e+000  +0.0000e+000  +1.0053e+001  +1.0531e+001  +9.0891e+001  +2.9367e-003  +2.6332e-001  +2.5069e-002  +5.5454e+001  +5.5160e+000  +8.7598e-001  
-1.4000e+000  +2.5000e+000  +0.0000e+000  +9.9383e+000  +1.1189e+001  +1.0629e+002  +2.3618e-003  +2.8630e-001  +2.2978e-002  +6.2602e+001  +6.2991e+000  +8.6688e-001  
-1.3000e+000  +5.0000e-001  +0.0000e+000  +1.5057e+001  +3.5975e+000  +1.0468e+001  +7.1393e-002  +1.2824e+000  +3.3587e-001  +6.4709e+000  +4.2975e-001  +4.0461e-001  
-1.3000e+000  +6.0000e-001  +0.0000e+000  +1.3714e+001  +3.9090e+000  +1.0617e+001  +6.7677e-002  +1.0844e+000  +2.7084e-001  +7.6403e+000  +5.5710e-001  +5.1667e-001  
-1.3000e+000  +7.0000e-001  +0.0000e+000  +1.2772e+001  +4.1525e+000  +1.0945e+001  +6.2906e-002  +8.3736e-001  +2.1703e-001  +8.6214e+000  +6.7505e-001  +6.2062e-001  
-1.3000e+000  +8.0000e-001  +0.0000e+000  +1.2138e+001  +4.3449e+000  +1.1493e+001  +5.7053e-002  +6.3701e-001  +1.7620e-001  +9.4391e+000  +7.7762e-001  +6.9946e-001  
-1.3000e+000  +9.0000e-001  +0.0000e+000  +1.1707e+001  +4.5247e+000  +1.2282e+001  +5.0596e-002  +4.9925e-001  +1.4585e-001  +1.0236e+001  +8.7438e-001  +7.5473e-001  
-1.3000e+000  +1.0000e+000  +0.0000e+000  +1.1403e+001  +4.7181e+000  +1.3338e+001  +4.4054e-002  +4.0806e-001  +1.2308e-001  +1.1130e+001  +9.7607e-001  +7.9301e-001  
-1.3000e+000  +1.1000e+000  +0.0000e+000  +1.1181e+001  +4.9382e+000  +1.4702e+001  +3.7786e-002  +3.4785e-001  +1.0568e-001  +1.2193e+001  +1.0905e+000  +8.1967e-001  
-1.3000e+000  +1.2000e+000  +0.0000e+000  +1.1013e+001  +5.1910e+000  +1.6435e+001  +3.1987e-002  +3.0837e-001  +9.2091e-002  +1.3473e+001  +1.2234e+000  +8.3821e-001  
-1.3000e+000  +1.3000e+000  +0.0000e+000  +1.0881e+001  +5.4781e+000  +1.8620e+001  +2.6743e-002  +2.8346e-001  +8.1231e-002  +1.5005e+001  +1.3789e+000  +8.5080e-001  
-1.3000e+000  +1.4000e+000  +0.0000e+000  +1.0775e+001  +5.7994e+000  +2.1360e+001  +2.2084e-002  +2.6957e-001  +7.2358e-002  +1.6817e+001  +1.5607e+000  +8.5869e-001  
-1.3000e+000  +1.5000e+000  +0.0000e+000  +1.0687e+001  +6.1531e+000  +2.4790e+001  +1.8009e-002  +2.6471e-001  +6.4938e-002  +1.8930e+001  +1.7713e+000  +8.6259e-001  
-1.3000e+000  +1.6000e+000  +0.0000e+000  +1.0611e+001  +6.5371e+000  +2.9048e+001  +1.4518e-002  +2.6779e-001  +5.8618e-002  +2.1367e+001  +2.0137e+000  +8.6289e-001  
-1.3000e+000  +1.7000e+000  +0.0000e+000  +1.0545e+001  +6.9485e+000  +3.4301e+001  +1.1582e-002  +2.7827e-001  +5.3131e-002  +2.4141e+001  +2.2893e+000  +8.5972e-001  
-1.3000e+000  +1.8000e+000  +0.0000e+000  +1.0481e+001  +7.3850e+000  +4.0667e+001  +9.1781e-003  +2.9568e-001  +4.8321e-002  +2.7269e+001  +2.6018e+000  +8.5336e-001  
-1.3000e+000  +1.9000e+000  +0.0000e+000  +1.0423e+001  +7.8435e+000  +4.8333e+001  +7.2372e-003  +3.1985e-001  +4.4033e-002  +3.0760e+001  +2.9512e+000  +8.4378e-001  
-1.3000e+000  +2.0000e+000  +0.0000e+000  +1.0359e+001  +8.3219e+000  +5.7368e+001  +5.7067e-003  +3.5010e-001  +4.0204e-002  +3.4627e+001  +3.3427e+000  +8.3142e-001  
-1.3000e+000  +2.1000e+000  +0.0000e+000  +1.0291e+001  +8.8178e+000  +6.7922e+001  +4.5083e-003  +3.8602e-001  +3.6754e-002  +3.8877e+001  +3.7777e+000  +8.1643e-001  
-1.3000e+000  +2.2000e+000  +0.0000e+000  +1.0205e+001  +9.3301e+000  +7.9985e+001  +3.5839e-003  +4.2651e-001  +3.3661e-002  +4.3525e+001  +4.2650e+000  +7.9946e-001  
-1.3000e+000  +2.3000e+000  +0.0000e+000  +1.0104e+001  +9.8570e+000  +9.3693e+001  +2.8677e-003  +4.7104e-001  +3.0866e-002  +4.8580e+001  +4.8081e+000  +7.8070e-001  
-1.3000e+000  +2.4000e+000  +0.0000e+000  +9.9837e+000  +1.0398e+001  +1.0911e+002  +2.3122e-003  +5.1884e-001  +2.8342e-002  +5.4055e+001  +5.4143e+000  +7.6052e-001  
-1.3000e+000  +2.5000e+000  +0.0000e+000  +9.8196e+000  +1.0955e+001  +1.2586e+002  +1.8887e-003  +5.6772e-001  +2.6111e-002  +6.0005e+001  +6.1108e+000  +7.4008e-001  
-1.2000e+000  +5.0000e-001  +0.0000e+000  +1.4212e+001  +3.4784e+000  +1.0682e+001  +7.0159e-002  +1.2322e+000  +2.9635e-001  +6.0495e+000  +4.2568e-001  +4.5423e-001  
-1.2000e+000  +6.0000e-001  +0.0000e+000  +1.3169e+001  +3.7400e+000  +1.1010e+001  +6.5216e-002  +9.9745e-001  +2.4067e-001  +6.9938e+000  +5.3106e-001  +5.5427e-001  
